"idpersona","cod_materia","aprueba","nombrecolegio","idpais","anio","idtipoalumno","fecha_examen"
81111,"QU003","S","INSTITUTO DR. ANTONIO NORES",54,2022,4,24/02/2022
81111,"FA001","S","INSTITUTO DR. ANTONIO NORES",54,2022,4,16/05/2022
81111,"FI002","S","INSTITUTO DR. ANTONIO NORES",54,2022,4,01/12/2022
81183,"QU001","S","LIBERTAD",54,2022,4,15/12/2022
81437,"FA102","S","13 DE MAYO 115",54,2022,4,29/07/2022
81437,"IF008","S","13 DE MAYO 115",54,2022,4,25/07/2022
81437,"IF010","S","13 DE MAYO 115",54,2022,4,09/02/2022
81437,"FA102","S","13 DE MAYO 115",54,2022,4,29/07/2022
81437,"IF008","S","13 DE MAYO 115",54,2022,4,25/07/2022
81437,"IF010","S","13 DE MAYO 115",54,2022,4,09/02/2022
80253,"MA048","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,19/05/2022
81472,"EE008","S","COLEGIO BILINGÜE ABRAHAM LINCOLN",54,2022,4,28/09/2022
81472,"FA016","S","COLEGIO BILINGÜE ABRAHAM LINCOLN",54,2022,4,01/12/2022
81637,"IF007","S","COLEGIO PARA ADULTOS",54,2022,4,25/02/2022
81637,"IF007","S","COLEGIO PARA ADULTOS",54,2022,4,25/02/2022
81730,"FA103","S","ESCUELA N° 727",54,2022,4,01/12/2022
81730,"MA003","S","ESCUELA N° 727",54,2022,4,20/05/2022
81730,"PE001","S","ESCUELA N° 727",54,2022,4,28/10/2022
81730,"PE003","S","ESCUELA N° 727",54,2022,4,02/12/2022
81795,"FA003","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,07/12/2022
81795,"FA003","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,07/12/2022
81874,"ES003","S","ESCUELA NUEVA",54,2022,4,14/12/2022
81874,"MA003","S","ESCUELA NUEVA",54,2022,4,23/02/2022
82551,"FA002","S","CIUDAD DE YAPEYU",54,2022,4,19/05/2022
82551,"FA012","S","CIUDAD DE YAPEYU",54,2022,4,18/07/2022
82551,"FA014","S","CIUDAD DE YAPEYU",54,2022,4,29/09/2022
82551,"MA003","S","CIUDAD DE YAPEYU",54,2022,4,16/12/2022
83740,"IF004","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,12/12/2022
84928,"FO045","S","INSTITUTO MARIA AUXILIADORA - (EGB 3 - POLIMODAL)",54,2022,4,02/08/2022
84928,"FO059","S","INSTITUTO MARIA AUXILIADORA - (EGB 3 - POLIMODAL)",54,2022,4,19/05/2022
84983,"ES001","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,16/05/2022
84983,"ES005","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,10/08/2022
85091,"EE005","S","Colegio Univers.Patagonico",54,2022,4,17/03/2022
85091,"EE015","S","Colegio Univers.Patagonico",54,2022,4,29/09/2022
85091,"MA007","S","Colegio Univers.Patagonico",54,2022,4,26/04/2022
96813,"FA007","S","PRÓSPERO PALAZZO",54,2022,4,22/06/2022
97100,"IF003","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,14/12/2022
97100,"MA045","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,10/08/2022
97244,"IF005","S","GOBERNADOR FONTANA",54,2022,4,29/09/2022
97244,"IF008","S","GOBERNADOR FONTANA",54,2022,4,28/11/2022
97244,"IF005","S","GOBERNADOR FONTANA",54,2022,4,29/09/2022
97244,"IF008","S","GOBERNADOR FONTANA",54,2022,4,28/11/2022
97405,"MA002","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,02/12/2022
97447,"FA004","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,05/12/2022
97487,"FA102","S","LEANDRO N. ALEM",54,2022,4,16/12/2022
97487,"FA103","S","LEANDRO N. ALEM",54,2022,4,16/12/2022
97487,"IF009","S","LEANDRO N. ALEM",54,2022,4,26/07/2022
97487,"IF012","S","LEANDRO N. ALEM",54,2022,4,16/12/2022
97487,"IF013","S","LEANDRO N. ALEM",54,2022,4,09/02/2022
97487,"MA006","S","LEANDRO N. ALEM",54,2022,4,23/02/2022
97513,"MA008","S","COLEGIO N° 770",54,2022,4,15/12/2022
97569,"MA054","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,23/02/2022
97569,"MA057","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,15/12/2022
97569,"MA058","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,25/07/2022
97887,"MA002","S","ESCUELA PROVINCIAL N° 745",54,2022,4,25/02/2022
98011,"FA007","S","PTE. HIPÓLITO YRIGOYEN",54,2022,4,18/04/2022
98065,"FA004","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,05/12/2022
98065,"MA001","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,24/02/2022
98065,"MA006","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,16/12/2022
98186,"FA007","S","PUERTO ARGENTINO",54,2022,4,22/06/2022
98500,"EE009","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,15/12/2022
98500,"EE013","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,29/07/2022
98500,"EE014","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,29/11/2022
98500,"EE016","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,21/04/2022
98500,"FA102","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,29/07/2022
98500,"FA103","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,01/12/2022
98500,"FI003","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,10/03/2022
98500,"MA006","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,29/07/2022
98500,"MA042","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,10/02/2022
98679,"FA004","S","COLEGIO N° 7704",54,2022,4,05/12/2022
98679,"FI001","S","COLEGIO N° 7704",54,2022,4,11/08/2022
98740,"IF002","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,28/10/2022
98929,"FA007","S","CIUDAD DE YAPEYU",54,2022,4,22/06/2022
98939,"IF004","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,29/07/2022
98939,"IF007","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,24/02/2022
98939,"IF010","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,30/11/2022
98939,"IF013","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,02/12/2022
99335,"MA001","S","JULIO CORTAZAR",54,2022,4,16/12/2022
99479,"FA012","S","ESCUELA INDUSTRIAL N° 3 OSCAR SMITH",54,2022,4,18/07/2022
99479,"FA014","S","ESCUELA INDUSTRIAL N° 3 OSCAR SMITH",54,2022,4,22/11/2022
99479,"FA015","S","ESCUELA INDUSTRIAL N° 3 OSCAR SMITH",54,2022,4,30/11/2022
99479,"FA023","S","ESCUELA INDUSTRIAL N° 3 OSCAR SMITH",54,2022,4,15/12/2022
99479,"FI001","S","ESCUELA INDUSTRIAL N° 3 OSCAR SMITH",54,2022,4,25/11/2022
99479,"FI001","S","ESCUELA INDUSTRIAL N° 3 OSCAR SMITH",54,2022,4,25/11/2022
99522,"IF006","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,29/06/2022
99522,"IF007","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,18/11/2022
99879,"FA007","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,22/06/2022
99879,"IF002","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,25/07/2022
99880,"FA007","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,22/06/2022
100042,"FI001","S","FRANCISCO EDUARDO GILARDONI",54,2022,4,27/09/2022
100042,"FI002","S","FRANCISCO EDUARDO GILARDONI",54,2022,4,25/10/2022
100042,"MA003","S","FRANCISCO EDUARDO GILARDONI",54,2022,4,01/12/2022
100042,"MA006","S","FRANCISCO EDUARDO GILARDONI",54,2022,4,16/12/2022
101786,"MA057","S","COLEGIO BILINGÜE ABRAHAM LINCOLN",54,2022,4,24/06/2022
101786,"MA062","S","COLEGIO BILINGÜE ABRAHAM LINCOLN",54,2022,4,04/08/2022
101786,"MA066","S","COLEGIO BILINGÜE ABRAHAM LINCOLN",54,2022,4,29/06/2022
101786,"MA067","S","COLEGIO BILINGÜE ABRAHAM LINCOLN",54,2022,4,14/12/2022
101842,"FA102","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,29/07/2022
101842,"FI001","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,15/12/2022
101842,"MA006","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,12/08/2022
101905,"FA007","S","21 DE ENERO",54,2022,4,16/12/2022
101905,"MA804","S","21 DE ENERO",54,2022,4,14/12/2022
102121,"MA002","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,4,22/04/2022
102953,"IF002","S","MALVINAS ARGENTINAS",54,2022,4,25/02/2022
102954,"IF003","S","ESCUELA DE EDUCACIÓN SECUNDARIA ORIENTADA N°7729",54,2022,4,21/02/2022
102954,"IF006","S","ESCUELA DE EDUCACIÓN SECUNDARIA ORIENTADA N°7729",54,2022,4,25/07/2022
102999,"IF002","S","DRA. BEATRIZ JOSEFA TORRES",54,2022,4,02/12/2022
103122,"FA007","S","JOSÉ TOSCHKE",54,2022,4,16/12/2022
103166,"IF005","S","AVIADORES DE MALVINAS",54,2022,4,27/07/2022
103166,"IF007","S","AVIADORES DE MALVINAS",54,2022,4,10/02/2022
103166,"IF008","S","AVIADORES DE MALVINAS",54,2022,4,01/12/2022
103166,"IF009","S","AVIADORES DE MALVINAS",54,2022,4,15/12/2022
103166,"IF010","S","AVIADORES DE MALVINAS",54,2022,4,27/10/2022
103166,"IF011","S","AVIADORES DE MALVINAS",54,2022,4,09/08/2022
103271,"FA007","S","COLEGIO SECUNDARIO NRO 790 21 DE ENERO",54,2022,4,25/02/2022
103271,"IF001","S","COLEGIO SECUNDARIO NRO 790 21 DE ENERO",54,2022,4,22/04/2022
103271,"IF002","S","COLEGIO SECUNDARIO NRO 790 21 DE ENERO",54,2022,4,28/10/2022
103271,"IF004","S","COLEGIO SECUNDARIO NRO 790 21 DE ENERO",54,2022,4,29/07/2022
103347,"FA013","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,18/07/2022
103347,"FA015","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,30/11/2022
103359,"FI001","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,15/12/2022
64971,"ME003","S","PERITO FRANCISCO MORENO",54,2022,4,09/03/2022
64971,"ME004","S","PERITO FRANCISCO MORENO",54,2022,4,16/05/2022
64971,"ME013","S","PERITO FRANCISCO MORENO",54,2022,4,17/05/2022
64971,"ME019","S","PERITO FRANCISCO MORENO",54,2022,4,25/02/2022
103359,"MA003","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,11/02/2022
103480,"MA001","S","COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""",54,2022,4,27/07/2022
103480,"MA002","S","COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""",54,2022,4,07/07/2022
103553,"FA007","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,23/11/2022
103553,"FI001","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,01/12/2022
103561,"IF004","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,12/08/2022
103561,"IF005","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,29/07/2022
103561,"IF006","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,25/07/2022
103561,"IF008","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,12/12/2022
103561,"MA045","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,19/05/2022
103561,"IF004","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,12/08/2022
103561,"IF005","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,29/07/2022
103561,"IF006","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,25/07/2022
103561,"IF008","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,12/12/2022
103561,"MA045","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,19/05/2022
103861,"ES003","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,15/12/2022
103861,"FA004","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,16/12/2022
103861,"FI002","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,10/03/2022
103862,"MA002","S","INSTITUTO LEONARDO DA VINCI",54,2022,4,11/02/2022
103957,"MA007","S","COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA",54,2022,4,15/12/2022
103974,"FA007","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,4,10/03/2022
103974,"IF003","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,4,16/05/2022
103974,"IF004","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,4,15/12/2022
103974,"MA008","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,4,08/08/2022
103974,"FA007","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,4,10/03/2022
103974,"IF003","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,4,16/05/2022
103974,"IF004","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,4,15/12/2022
103974,"MA008","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,4,08/08/2022
104037,"FA004","S","CIUDAD DE YAPEYU",54,2022,4,21/04/2022
104257,"MA002","S","COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""",54,2022,4,29/07/2022
104260,"FA007","S","COLEGIO NRO.751",54,2022,4,16/12/2022
104260,"MA002","S","COLEGIO NRO.751",54,2022,4,29/07/2022
104433,"MA006","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,12/08/2022
104802,"FA007","S","GOBERNADOR FONTANA",54,2022,4,30/11/2022
104802,"FO030","S","GOBERNADOR FONTANA",54,2022,4,16/12/2022
104802,"FO031","S","GOBERNADOR FONTANA",54,2022,4,14/12/2022
104802,"FO036","S","GOBERNADOR FONTANA",54,2022,4,12/12/2022
104837,"MA001","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,09/02/2022
104837,"MA002","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,11/03/2022
104837,"MA006","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,4,26/11/2022
104917,"FA007","S","ESCUELA DE EDUCACION TECNICA N 001 ESCOLASTICO ZEGADA",54,2022,4,23/11/2022
105431,"MA002","S","C.E.T N° 12 - Ex- CEM",54,2022,4,16/12/2022
105864,"FA007","S","JOSÉ TOSCHKE",54,2022,4,16/12/2022
105864,"MA001","S","JOSÉ TOSCHKE",54,2022,4,29/07/2022
105928,"IF002","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,12/08/2022
105928,"IF002","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,12/08/2022
106603,"FA004","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,05/12/2022
106603,"FA007","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,22/06/2022
106603,"MA006","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,26/11/2022
106608,"FA004","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,05/12/2022
106608,"FI001","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,10/02/2022
106608,"MA006","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,01/12/2022
106608,"MA042","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,08/07/2022
106608,"QU002","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,30/11/2022
106644,"FA004","S","PARQUE EÓLICO ANTONIO MORÁN",54,2022,4,05/12/2022
106814,"IF001","S","AVIADORES DE MALVINAS",54,2022,4,29/07/2022
85202,"FA002","S","GENERAL FRANCISCO RAMIREZ TECNICA 1",54,2022,4,10/08/2022
85202,"II009","S","GENERAL FRANCISCO RAMIREZ TECNICA 1",54,2022,4,28/10/2022
85202,"II014","S","GENERAL FRANCISCO RAMIREZ TECNICA 1",54,2022,4,25/11/2022
85202,"II024","S","GENERAL FRANCISCO RAMIREZ TECNICA 1",54,2022,4,25/11/2022
85332,"FA102","S","PERITO FRANCISCO MORENO",54,2022,4,29/07/2022
85332,"IF004","S","PERITO FRANCISCO MORENO",54,2022,4,11/03/2022
85332,"IF008","S","PERITO FRANCISCO MORENO",54,2022,4,16/05/2022
85332,"IF009","S","PERITO FRANCISCO MORENO",54,2022,4,25/10/2022
85332,"FA102","S","PERITO FRANCISCO MORENO",54,2022,4,29/07/2022
85332,"IF004","S","PERITO FRANCISCO MORENO",54,2022,4,11/03/2022
85332,"IF008","S","PERITO FRANCISCO MORENO",54,2022,4,16/05/2022
85332,"IF009","S","PERITO FRANCISCO MORENO",54,2022,4,25/10/2022
85476,"FA004","S","COLEGIO AGROPECUARIO JUAN XXIII",54,2022,4,19/05/2022
85476,"FA102","S","COLEGIO AGROPECUARIO JUAN XXIII",54,2022,4,29/07/2022
85586,"CI007","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 5 MARTIN MIGUEL DE G",54,2022,4,08/02/2022
85586,"CI019","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 5 MARTIN MIGUEL DE G",54,2022,4,20/04/2022
85586,"CI021","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 5 MARTIN MIGUEL DE G",54,2022,4,07/12/2022
85586,"CI023","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 5 MARTIN MIGUEL DE G",54,2022,4,09/03/2022
85586,"FA001","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 5 MARTIN MIGUEL DE G",54,2022,4,22/11/2022
85586,"FA002","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 5 MARTIN MIGUEL DE G",54,2022,4,30/11/2022
85586,"FA003","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 5 MARTIN MIGUEL DE G",54,2022,4,07/12/2022
85708,"IF003","S","COLEGIO N° 746",54,2022,4,26/07/2022
85708,"IF003","S","COLEGIO N° 746",54,2022,4,26/07/2022
86163,"IF010","S","GRAN MALVINA",54,2022,4,20/04/2022
86163,"IF010","S","GRAN MALVINA",54,2022,4,20/04/2022
86227,"FA102","S","INSTITUTO DE EDUCACION MEDIA DR.ARTURO OÑATIVIA NRO. 16",54,2022,4,29/07/2022
106814,"IF004","S","AVIADORES DE MALVINAS",54,2022,4,29/07/2022
106814,"IF006","S","AVIADORES DE MALVINAS",54,2022,4,14/12/2022
106814,"MA008","S","AVIADORES DE MALVINAS",54,2022,4,23/05/2022
106814,"MA045","S","AVIADORES DE MALVINAS",54,2022,4,25/02/2022
106867,"IF001","S","SOLDADO MARIO ALMONACID",54,2022,4,23/06/2022
106867,"IF002","S","SOLDADO MARIO ALMONACID",54,2022,4,24/06/2022
106867,"IF003","S","SOLDADO MARIO ALMONACID",54,2022,4,15/12/2022
106870,"FA004","S","PRÓSPERO PALAZZO",54,2022,4,05/12/2022
106870,"MA003","S","PRÓSPERO PALAZZO",54,2022,4,29/07/2022
106870,"MA007","S","PRÓSPERO PALAZZO",54,2022,4,15/12/2022
106939,"IF004","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,4,05/07/2022
107340,"FA007","S","GUARDACOSTAS RIO IGUAZU",54,2022,4,23/11/2022
107340,"MA001","S","GUARDACOSTAS RIO IGUAZU",54,2022,4,14/12/2022
107340,"MA002","S","GUARDACOSTAS RIO IGUAZU",54,2022,4,29/07/2022
107412,"IF001","S","COLEGIO N° 746",54,2022,4,12/08/2022
107882,"MA002","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,4,28/10/2022
107882,"MA003","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,4,16/12/2022
107882,"MA002","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,4,28/10/2022
107882,"MA003","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,4,16/12/2022
107967,"FA007","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,22/06/2022
107967,"MA042","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,09/08/2022
107967,"QU002","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,30/11/2022
108323,"MA001","S","INSTITUTO LEONARDO DA VINCI",54,2022,4,05/10/2022
108323,"MA002","S","INSTITUTO LEONARDO DA VINCI",54,2022,4,11/03/2022
67271,"CI034","S","INSTITUTO DON BOSCO",54,2022,4,29/11/2022
108475,"IF001","S","E E M P I 8150 NUESTRA SEÑORA DE GUADALUPE",54,2022,4,21/02/2022
67271,"CI043","S","INSTITUTO DON BOSCO",54,2022,4,15/12/2022
108475,"MA008","S","E E M P I 8150 NUESTRA SEÑORA DE GUADALUPE",54,2022,4,10/02/2022
108475,"MA045","S","E E M P I 8150 NUESTRA SEÑORA DE GUADALUPE",54,2022,4,24/02/2022
108618,"FI001","S","INSTITUTO SAN LUIS GONZAGA",54,2022,4,14/12/2022
108618,"MA001","S","INSTITUTO SAN LUIS GONZAGA",54,2022,4,24/02/2022
108618,"MA002","S","INSTITUTO SAN LUIS GONZAGA",54,2022,4,04/08/2022
108618,"MA003","S","INSTITUTO SAN LUIS GONZAGA",54,2022,4,15/12/2022
108837,"FA007","S","COLEGIO PROV. DE EDUCACION SECUNDARIA N° 44",54,2022,4,22/06/2022
108952,"MA001","S","ESCUELA PUBLICA EXPERIMENTAL DESCONCENTRADA 2 MAESTRO ESCULTOR VICENTE LUCERO",54,2022,4,09/03/2022
67399,"ES008","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,11/08/2022
68156,"FA001","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,22/11/2022
68156,"FA002","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,09/02/2022
68156,"FA003","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,07/12/2022
68156,"FA025","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,18/08/2022
68156,"II011","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,25/11/2022
68402,"II008","S","ESCUELA PROVINCIAL N° 770",54,2022,4,22/04/2022
68402,"QU012","S","ESCUELA PROVINCIAL N° 770",54,2022,4,16/12/2022
86405,"IF005","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,11/03/2022
86405,"IF007","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,12/08/2022
86405,"IF008","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,27/10/2022
86405,"IF038","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,15/12/2022
86405,"MA048","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,10/02/2022
86876,"MA050","S","COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA",54,2022,4,27/10/2022
86876,"MA054","S","COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA",54,2022,4,05/12/2022
86876,"MA055","S","COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA",54,2022,4,25/11/2022
109076,"FA004","S","CIUDAD DEL PETRÓLEO",54,2022,4,05/12/2022
109076,"FA007","S","CIUDAD DEL PETRÓLEO",54,2022,4,22/06/2022
109076,"MA003","S","CIUDAD DEL PETRÓLEO",54,2022,4,29/07/2022
109076,"MA006","S","CIUDAD DEL PETRÓLEO",54,2022,4,16/12/2022
109516,"IF002","S","PADRE URBANO SALORT",54,2022,4,01/08/2022
109522,"FA007","S","INSTITUTO MARTIN RIVADAVIA",54,2022,4,23/11/2022
109522,"MA001","S","INSTITUTO MARTIN RIVADAVIA",54,2022,4,09/02/2022
109580,"MA008","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,29/07/2022
109791,"IF002","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,30/09/2022
109871,"IF003","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,16/05/2022
109871,"IF004","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,29/07/2022
109871,"MA008","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,25/07/2022
110757,"FA007","S","JOSE TOSCHKE",54,2022,4,11/03/2022
110757,"IF004","S","JOSE TOSCHKE",54,2022,4,29/07/2022
111336,"IF002","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,02/12/2022
111336,"IF003","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,12/12/2022
111336,"IF004","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,29/07/2022
111653,"FA007","S","INSTITUTO SAGRADA FAMILIA",54,2022,4,28/09/2022
111653,"FO030","S","INSTITUTO SAGRADA FAMILIA",54,2022,4,26/09/2022
111653,"FO036","S","INSTITUTO SAGRADA FAMILIA",54,2022,4,12/12/2022
111653,"QU001","S","INSTITUTO SAGRADA FAMILIA",54,2022,4,29/09/2022
111846,"IF004","S","COLEGIO SANTA CATALINA DE BELGRANO",54,2022,4,29/07/2022
111846,"IF005","S","COLEGIO SANTA CATALINA DE BELGRANO",54,2022,4,15/12/2022
111846,"IF006","S","COLEGIO SANTA CATALINA DE BELGRANO",54,2022,4,28/06/2022
111846,"IF007","S","COLEGIO SANTA CATALINA DE BELGRANO",54,2022,4,02/12/2022
111846,"IF008","S","COLEGIO SANTA CATALINA DE BELGRANO",54,2022,4,25/11/2022
111846,"MA008","S","COLEGIO SANTA CATALINA DE BELGRANO",54,2022,4,10/02/2022
111846,"MA046","S","COLEGIO SANTA CATALINA DE BELGRANO",54,2022,4,08/03/2022
111934,"IF004","S","JUAN ABDALA CHAYEP",54,2022,4,04/08/2022
111934,"IF005","S","JUAN ABDALA CHAYEP",54,2022,4,03/08/2022
111934,"IF006","S","JUAN ABDALA CHAYEP",54,2022,4,28/11/2022
111934,"IF008","S","JUAN ABDALA CHAYEP",54,2022,4,15/12/2022
111934,"MA008","S","JUAN ABDALA CHAYEP",54,2022,4,04/08/2022
112296,"FA007","S","E.P.E.T. 10  GRAL.ENRIQUE MOSCONI",54,2022,4,11/02/2022
112296,"IF002","S","E.P.E.T. 10  GRAL.ENRIQUE MOSCONI",54,2022,4,28/09/2022
112755,"FA007","S","AVIADORES DE MALVINAS",54,2022,4,29/07/2022
112755,"IF001","S","AVIADORES DE MALVINAS",54,2022,4,29/07/2022
